player_level,position,pos_sorted,player_name,client_platform,player_level_display,is_guest,player_dnf,pnhl_online_game_type,team_id,team_side,opponent_club_id,opponent_team_id,opponent_score,score,rating_defense,rating_offense,rating_teamplay,toi,toi_seconds,skassists,skbs,skdeflections,skfol,skfopct,skfow,skgiveaways,skgoals,skgwg,skhits,skinterceptions,skpassattempts,skpasses,skpasspct,skpenaltiesdrawn,skpim,skpkclearzone,skplusmin,skpossession,skppg,sksaucerpasses,skshg,skshotattempts,skshotonnetpct,skshotpct,skshots,sktakeaways,glbrksavepct,glbrksaves,glbrkshots,gldsaves,glga,glgaa,glpensavepct,glpensaves,glpenshots,glpkclearzone,glpokechecks,glsavepct,glsaves,glshots,glsoperiods,points,faceoffs_total,faceoff_percentage,shots_missed,shooting_percentage,passes_missed,passing_percentage,goals_saved,save_percentage,major_penalties,minor_penalties,total_penalties,points_per_60,possession_per_minute,shot_efficiency,takeaway_giveaway_ratio,penalty_differential,defensive_actions_per_minute,offensive_impact,defensive_impact,detailed_position,position_abbreviation,game_impact_score,puck_management_rating,possession_efficiency,net_defensive_contribution,time_adjusted_rating,shot_generation_rate,offensive_zone_presence,two_way_rating,match_id,club_id,player_id,game_result,home_away
1,center,5,Hxisk,xbsx,299,1,0,5,501,1,734,500,3,0,50.0,60.0,50.0,4,219,1,0,0,1,0.0,0,0,0,0,0,0,1,1,100.0,0,0,0,1,5,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,1,0.0,0,,0,100.0,,,0,0,0,15.0,1.25,,,0,0.0,0.25,0.0,center,C,7.5,5.0,12.0,0,26.7,0.0,0.1,1.8,23972125290302,147082,1979404382,loss,away
15,defenseMen,2,bxuerrr,ps5,174,1,0,5,501,1,734,500,3,0,50.0,50.0,50.0,4,219,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,26,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,1,0.0,,,0,0,0,0.0,6.5,,,0,0.0,0.0,0.0,leftDefense,LD,4.6,1.7,0.0,0,25.0,0.0,0.5,1.2,23972125290302,147082,1006381152003,loss,away
22,goalie,0,Berthyboi,xbsx,299,1,1,5,501,1,734,500,3,0,55.0,50.0,50.0,4,219,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0.0,,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,3.5,1.7,,0,25.8,0.0,0.0,1.2,23972125290302,147082,1008346833936,loss,away
1,center,5,KL12Mack,ps5,299,1,0,5,501,1,147082,500,0,3,60.0,55.0,50.0,13,786,0,0,0,2,60.0,3,4,0,0,0,6,6,6,100.0,0,0,0,0,74,0,0,0,1,0.0,0.0,0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,5,60.0,1,,0,100.0,,,0,0,0,0.0,5.69,0.0,1.0,0,0.31,0.0,0.0,center,C,4.2,6.0,0.0,6,35.8,0.08,1.7,2.5,23968789850144,734,1556509770,loss,away
2,leftWing,4,Segskyyy,ps5,160,1,0,5,501,1,147082,500,0,3,55.0,50.0,55.0,13,786,0,0,0,0,0.0,0,4,0,0,1,0,4,4,100.0,0,0,0,0,52,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,100.0,,,0,0,0,0.0,4.0,,0.0,0,0.08,0.0,-0.23,leftWing,LW,1.7,3.3,0.0,-4,34.7,0.0,1.1,0.8,23968789850144,734,1724367658,loss,away
15,defenseMen,1,Verret_97,ps5,299,1,0,5,501,1,147082,500,0,3,60.0,50.0,50.0,13,786,0,0,0,0,0.0,0,2,0,0,0,4,2,1,50.0,0,0,0,0,31,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,1,50.0,,,0,0,0,0.0,2.38,,0.0,0,0.0,0.0,-0.15,rightDefense,RD,4.7,2.3,0.0,2,34.7,0.0,0.6,1.6,23968789850144,734,1829582869,loss,away
15,defenseMen,2,Brxckzii,xbsx,299,0,0,5,501,1,147082,500,0,3,55.0,50.0,50.0,13,786,0,0,0,0,0.0,0,4,0,0,0,0,4,3,75.0,1,0,0,0,83,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,1,75.0,,,0,0,0,0.0,6.38,,0.0,1,0.0,0.0,-0.31,leftDefense,LD,4.2,2.5,0.0,-4,33.6,0.0,1.6,0.8,23968789850144,734,1003741988290,loss,away
21,goalie,0,xquzyrox88,ps5,84,1,0,5,501,1,147082,500,0,3,55.0,50.0,55.0,13,786,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1.0,1,1,0,0,0,,0,,0,,1.0,100.0,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,8.5,1.7,,0,34.7,0.0,0.0,1.2,23968789850144,734,1005381690933,loss,away
6,rightWing,3,Nylxnderr,xbsx,30,1,0,5,501,1,147082,500,0,3,55.0,50.0,35.0,13,786,0,0,0,0,0.0,0,2,0,0,0,1,1,1,100.0,1,0,0,0,57,0,0,0,0,0.0,0.0,0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,100.0,,,0,0,0,0.0,4.38,,0.5,1,0.08,0.0,-0.08,rightWing,RW,2.7,4.3,0.0,0,30.3,0.0,1.0,1.4,23968789850144,734,1008623568859,loss,away
15,defenseMen,1,Gerskyyy,xbsx,299,1,0,5,500,0,734,501,3,0,65.0,50.0,50.0,13,786,0,0,0,0,0.0,0,2,0,0,1,4,2,0,0.0,0,0,2,0,36,0,0,0,0,0.0,0.0,0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,2,0.0,,,0,0,0,0.0,2.77,,2.0,0,0.38,0.0,0.23,rightDefense,RD,7.0,4.0,0.0,6,35.8,0.0,0.7,2.4,23968789850144,147082,1715222486,loss,home
2,rightWing,3,kaner23-,ps5,69,0,1,5,500,0,734,501,3,0,55.0,50.0,55.0,13,786,0,0,0,0,0.0,0,4,0,0,1,2,4,3,75.0,0,0,0,0,54,0,0,0,0,0.0,0.0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,1,75.0,,,0,0,0,0.0,4.15,,0.5,0,0.23,0.0,-0.08,rightWing,RW,3.1,3.7,0.0,0,34.7,0.0,1.1,1.4,23968789850144,147082,1847429110,loss,home
15,leftWing,4,BBoivin,xbsx,86,1,1,5,500,0,734,501,3,0,55.0,55.0,45.0,11,666,0,0,0,0,0.0,0,2,0,0,1,0,2,2,100.0,0,2,0,0,34,0,0,0,1,100.0,0.0,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,0.0,0,100.0,,,0,1,1,0.0,3.09,0.0,0.0,-1,0.09,0.05,-0.09,leftWing,LW,2.3,3.3,0.0,-2,28.4,0.09,0.9,1.1,23968789850144,147082,1853441786,loss,home
1,center,5,Hxisk,xbsx,299,1,0,5,500,0,734,501,3,0,65.0,55.0,55.0,13,786,0,0,0,3,40.0,2,2,0,0,0,2,6,5,83.33,0,0,0,0,54,0,0,0,0,0.0,0.0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,5,40.0,0,,1,83.33,,,0,0,0,0.0,4.15,,1.0,0,0.15,0.0,0.0,center,C,3.6,4.8,0.0,2,37.9,0.0,1.2,1.7,23968789850144,147082,1979404382,loss,home
15,defenseMen,2,bxuerrr,ps5,174,1,0,5,500,0,734,501,3,0,55.0,50.0,45.0,11,666,0,0,0,0,0.0,0,6,0,0,2,0,9,4,44.44,0,2,0,0,71,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,5,44.44,,,0,1,1,0.0,6.45,,0.0,-1,0.18,0.0,-0.36,leftDefense,LD,3.4,1.5,0.0,-6,27.5,0.0,1.6,0.5,23968789850144,147082,1006381152003,loss,home
22,goalie,0,Berthyboi,xbsx,299,1,0,5,500,0,734,501,3,0,60.0,50.0,50.0,13,786,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0.0,,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,3.5,1.7,,0,34.7,0.0,0.0,1.2,23968789850144,147082,1008346833936,loss,home
2,center,5,GreenWood44,xbsx,299,0,0,5,501,1,147082,500,4,1,70.0,70.0,40.0,33,1974,0,0,0,9,18.18,2,6,1,0,1,5,8,7,87.5,0,2,0,-1,173,0,1,1,4,75.0,33.33,3,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,11,18.18,1,33.33,1,87.5,,,0,1,1,1.82,5.24,25.0,0.67,-1,0.15,0.11,-0.03,center,C,6.5,4.9,0.35,3,90.0,0.12,4.1,2.9,23378095700097,29369,233398104,loss,away
15,defenseMen,1,xKipp--,ps5,158,1,0,5,501,1,147082,500,4,1,55.0,65.0,55.0,35,2093,1,0,0,0,0.0,0,1,0,0,0,4,6,5,83.33,0,0,1,-1,91,0,0,0,1,100.0,0.0,1,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,0.0,1,83.33,,,0,0,0,1.71,2.6,0.0,2.0,0,0.06,0.04,0.03,rightDefense,RD,7.0,6.8,0.66,5,87.5,0.03,2.0,2.7,23378095700097,29369,1306838261,loss,away
2,leftWing,4,JayLethaI66,ps5,21,1,0,5,501,1,147082,500,4,1,65.0,55.0,20.0,33,1972,0,0,0,0,0.0,0,6,0,0,0,3,6,4,66.67,0,4,0,-2,110,0,0,0,2,50.0,0.0,1,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,1,0.0,2,66.67,,,0,2,2,0.0,3.33,0.0,0.17,-2,0.03,0.02,-0.15,leftWing,LW,2.2,3.0,0.0,-2,70.0,0.06,2.5,1.3,23378095700097,29369,1987195488,loss,away
21,goalie,0,BradenP7,ps5,51,1,1,5,501,1,147082,500,4,1,70.0,35.0,50.0,35,2093,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,4,6.86,0.0,0,0,0,0,0.43,3,7,0,0,0,,0,,0,,3.0,42.86,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,3.0,1.7,,0,77.5,0.0,0.0,1.2,23378095700097,29369,1004786681986,loss,away
15,defenseMen,2,Hockeyfan989001,xbsx,225,0,0,5,501,1,147082,500,4,1,40.0,55.0,55.0,35,2093,0,0,0,0,0.0,0,3,0,0,0,4,14,11,78.57,0,0,1,-1,98,0,0,0,1,0.0,0.0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,1,,3,78.57,,,0,0,0,0.0,2.8,0.0,0.67,0,0.06,0.0,-0.03,leftDefense,LD,5.4,4.4,0.0,3,75.0,0.03,2.5,1.9,23378095700097,29369,1006334537608,loss,away
2,rightWing,3,merrshow,ps5,21,1,0,5,501,1,147082,500,4,1,60.0,60.0,65.0,35,2093,1,0,0,1,0.0,0,0,0,0,4,3,8,7,87.5,0,0,0,-1,62,0,0,0,0,0.0,0.0,0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,1,0.0,0,,1,87.5,,,0,0,0,1.71,1.77,,,0,0.14,0.03,0.14,rightWing,RW,3.2,5.1,0.97,4,92.5,0.0,1.4,2.4,23378095700097,29369,1008316458531,loss,away
1,center,5,Cahspxr,ps5,182,1,0,5,500,0,29369,501,1,4,70.0,75.0,75.0,35,2093,0,0,0,2,83.33,10,8,1,0,1,2,13,11,84.62,0,0,0,1,97,1,2,0,1,100.0,100.0,1,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,12,83.33,0,100.0,2,84.62,,,0,0,0,1.71,2.77,100.0,0.12,0,0.06,0.07,-0.17,center,C,5.5,3.4,0.62,-5,110.0,0.03,2.5,1.4,23378095700097,147082,1206522478,loss,home
21,goalie,0,ccurty_,ps5,22,1,0,5,500,0,29369,501,1,4,60.0,55.0,55.0,35,2090,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1.71,0.0,0,0,0,0,0.83,5,6,0,0,0,,0,,0,,5.0,83.33,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,7.4,1.7,,0,85.0,0.0,0.0,1.2,23378095700097,147082,1829374897,loss,home
15,defenseMen,1,kaner23-,ps5,68,0,0,5,500,0,29369,501,1,4,50.0,85.0,70.0,35,2093,2,2,0,0,0.0,0,4,1,0,3,1,19,14,73.68,1,0,0,1,270,1,0,0,1,100.0,100.0,1,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,0,100.0,5,73.68,,,0,0,0,5.14,7.71,100.0,0.25,1,0.17,0.13,0.06,rightDefense,RD,8.0,3.0,0.67,0,102.5,0.03,5.7,3.0,23378095700097,147082,1847429110,loss,home
1,leftWing,4,xRodnee,ps5,135,1,0,5,500,0,29369,501,1,4,65.0,70.0,55.0,35,2093,1,0,0,0,0.0,0,2,0,0,0,3,16,12,75.0,0,0,0,1,115,0,1,0,2,50.0,0.0,1,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,1,0.0,4,75.0,,,0,0,0,1.71,3.29,0.0,1.5,0,0.09,0.04,0.03,leftWing,LW,3.4,5.5,0.52,4,95.0,0.06,3.1,2.7,23378095700097,147082,1864719977,loss,home
1,rightWing,3,Nxrrko,ps5,299,1,0,5,500,0,29369,501,1,4,65.0,80.0,70.0,35,2093,1,0,0,0,0.0,0,5,1,0,3,3,12,8,66.67,0,0,0,1,117,0,0,0,3,100.0,33.33,3,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,33.33,4,66.67,,,0,0,0,3.43,3.34,33.33,0.4,0,0.14,0.13,0.0,rightWing,RW,5.3,3.4,1.03,0,107.5,0.09,3.2,2.8,23378095700097,147082,1004622143916,loss,home
15,defenseMen,2,kinger86_,ps5,299,1,0,5,500,0,29369,501,1,4,50.0,90.0,65.0,35,2093,2,1,0,0,0.0,0,10,1,0,1,0,18,12,66.67,2,0,0,1,259,0,1,0,2,50.0,100.0,1,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,1,100.0,6,66.67,,,0,0,0,5.14,7.4,50.0,0.0,2,0.06,0.13,-0.23,leftDefense,LD,6.7,2.2,0.69,-9,102.5,0.06,5.6,1.8,23378095700097,147082,1007103983110,loss,home
2,rightWing,3,BigYanLocks-,ps5,299,1,0,5,501,1,1447,500,6,5,65.0,100.0,70.0,58,3481,1,0,0,2,33.33,1,7,2,0,9,2,20,11,55.0,0,2,0,-1,220,0,0,1,8,75.0,33.33,6,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,3,33.33,2,33.33,9,55.0,,,0,1,1,3.1,3.79,25.0,0.0,-1,0.16,0.14,0.03,rightWing,RW,8.9,2.2,0.82,-5,117.5,0.14,6.3,2.8,24298841520197,4592,187931809,loss,away
15,defenseMen,1,ItssCJ-,ps5,49,1,0,5,501,1,1447,500,6,5,85.0,70.0,60.0,60,3600,1,2,0,0,0.0,0,11,0,0,1,2,21,15,71.43,0,0,1,-1,165,0,1,0,2,100.0,0.0,2,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,0.0,6,71.43,,,0,0,0,1.0,2.75,0.0,0.09,0,0.07,0.03,-0.12,rightDefense,RD,6.0,2.9,0.36,-6,107.5,0.03,4.2,1.4,24298841520197,4592,243998289,loss,away
21,goalie,0,xLeafs33,ps5,299,1,0,5,501,1,1447,500,6,5,80.0,70.0,45.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.0,1,1,0,6,6.0,0.0,0,0,0,0,0.68,13,19,0,0,0,,0,,0,,13.0,68.42,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,4.4,1.7,,0,97.5,0.0,0.0,1.2,24298841520197,4592,344702912,loss,away
1,center,5,Nick5I4,ps5,101,1,0,5,501,1,1447,500,6,5,50.0,100.0,55.0,56,3362,3,0,1,15,40.0,10,2,1,0,3,7,18,14,77.78,0,4,0,-2,124,0,0,0,2,150.0,33.33,3,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,25,40.0,0,33.33,4,77.78,,,0,2,2,4.29,2.21,50.0,2.0,-2,0.12,0.12,0.09,center,C,7.7,7.1,1.94,9,102.5,0.04,3.4,5.1,24298841520197,4592,954246088,loss,away
6,leftWing,4,Prestaraa-,ps5,299,0,0,5,501,1,1447,500,6,5,60.0,100.0,60.0,60,3600,2,1,0,2,0.0,0,9,2,0,1,1,15,13,86.67,0,0,1,-1,320,0,1,0,11,81.82,22.22,9,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,2,0.0,2,22.22,2,86.67,,,0,0,0,4.0,5.33,18.18,0.11,0,0.05,0.17,-0.1,leftWing,LW,7.5,3.2,0.75,-6,110.0,0.18,8.0,3.6,24298841520197,4592,1004991743535,loss,away
15,defenseMen,2,xElfpha,xbsx,5,0,0,5,501,1,1447,500,6,5,65.0,65.0,65.0,60,3600,0,1,0,0,0.0,0,4,0,0,0,11,19,16,84.21,1,0,0,-1,169,0,0,0,3,66.67,0.0,2,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,1,0.0,3,84.21,,,0,0,0,0.0,2.82,0.0,1.0,1,0.08,0.02,0.02,leftDefense,LD,7.5,6.1,0.0,12,97.5,0.05,4.4,3.6,24298841520197,4592,1005411055132,loss,away
15,defenseMen,2,DudNastyy,ps5,37,0,0,5,500,0,4592,501,5,6,50.0,100.0,65.0,60,3600,4,0,0,0,0.0,0,8,0,0,0,5,29,26,89.66,0,0,0,1,400,0,0,0,2,100.0,0.0,2,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,0,,0,0.0,3,89.66,,,0,0,0,4.0,6.67,0.0,0.5,0,0.07,0.08,-0.07,leftDefense,LD,8.5,4.7,0.6,1,107.5,0.03,6.8,4.0,24298841520197,1447,1725743163,win,home
15,defenseMen,1,xMxrtel,xbsx,214,0,0,5,500,0,4592,501,5,6,45.0,75.0,60.0,60,3600,1,1,0,0,0.0,0,4,0,0,1,5,23,16,69.57,0,0,0,1,175,0,1,0,1,100.0,0.0,1,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,0.0,7,69.57,,,0,0,0,1.0,2.92,0.0,1.25,0,0.12,0.03,0.05,rightDefense,RD,8.3,5.2,0.34,7,90.0,0.02,4.3,3.3,24298841520197,1447,1787641594,win,home
21,goalie,0,gio91502,ps5,72,0,0,5,500,0,4592,501,5,6,75.0,65.0,60.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.0,1,1,0,5,5.0,0.0,0,0,0,0,0.79,19,24,0,0,0,,0,,0,,19.0,79.17,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,7.7,1.7,,0,100.0,0.0,0.0,1.2,24298841520197,1447,1973201837,win,home
1,center,5,Catigory,ps5,107,1,0,5,500,0,4592,501,5,6,65.0,90.0,95.0,60,3600,2,0,0,11,63.33,19,8,1,0,6,2,15,11,73.33,0,0,0,1,131,0,0,0,3,66.67,50.0,2,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,30,63.33,1,50.0,4,73.33,,,0,0,0,3.0,2.18,33.33,0.12,0,0.12,0.08,-0.02,center,C,6.2,3.0,1.37,-5,125.0,0.05,3.5,2.5,24298841520197,1447,1999439542,win,home
2,leftWing,4,notusc-,ps5,157,1,0,5,500,0,4592,501,5,6,40.0,100.0,75.0,58,3481,5,0,0,0,0.0,0,2,0,0,11,2,18,16,88.89,2,2,0,1,239,0,0,0,9,77.78,0.0,7,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5,0,,2,0.0,2,88.89,,,0,1,1,5.17,4.12,0.0,0.5,1,0.21,0.15,0.17,leftWing,LW,9.9,4.1,1.26,1,107.5,0.16,6.7,4.8,24298841520197,1447,1004667025344,win,home
2,rightWing,3,Zahcarry,xbsx,299,1,0,5,500,0,4592,501,5,6,50.0,100.0,70.0,60,3600,0,0,0,0,0.0,0,11,5,1,5,4,15,9,60.0,1,0,0,1,298,0,0,0,10,80.0,62.5,8,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5,0,,2,62.5,6,60.0,,,0,0,0,5.0,4.97,50.0,0.36,1,0.15,0.23,-0.03,rightWing,RW,9.7,3.3,1.01,-3,110.0,0.17,7.7,4.6,24298841520197,1447,1005050922769,win,home
2,rightWing,3,BigYanLocks-,ps5,299,1,0,5,500,0,21090,501,3,4,50.0,80.0,60.0,60,3600,1,1,0,0,0.0,0,9,1,0,2,1,14,9,64.29,0,0,0,-1,127,0,0,0,3,100.0,33.33,3,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,33.33,5,64.29,,,0,0,0,2.0,2.12,33.33,0.11,0,0.07,0.07,-0.08,rightWing,RW,3.3,2.5,0.94,-6,95.0,0.05,3.4,2.0,24300469570328,4592,187931809,win,home
15,defenseMen,1,ItssCJ-,ps5,49,1,0,5,500,0,21090,501,3,4,85.0,75.0,65.0,60,3600,1,0,0,0,0.0,0,13,0,0,1,9,24,16,66.67,0,0,0,-1,244,0,2,0,2,100.0,0.0,2,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,0.0,8,66.67,,,0,0,0,1.0,4.07,0.0,0.38,0,0.1,0.03,-0.12,rightDefense,RD,6.7,4.4,0.25,1,112.5,0.03,5.7,2.7,24300469570328,4592,243998289,win,home
21,goalie,0,xLeafs33,ps5,299,1,0,5,500,0,21090,501,3,4,75.0,60.0,60.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,3,3.0,0.0,0,0,0,0,0.7,7,10,0,0,0,,0,,0,,7.0,70.0,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,5.0,1.7,,0,97.5,0.0,0.0,1.2,24300469570328,4592,344702912,win,home
1,center,5,Nick5I4,ps5,101,1,0,5,500,0,21090,501,3,4,80.0,100.0,80.0,60,3600,0,1,0,11,52.17,12,12,3,1,4,5,20,11,55.0,2,0,0,-1,195,2,0,0,6,83.33,60.0,5,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,23,52.17,1,60.0,9,55.0,,,0,0,0,3.0,3.25,50.0,0.42,2,0.17,0.14,-0.03,center,C,7.5,3.4,0.92,-1,130.0,0.1,5.5,3.7,24300469570328,4592,954246088,win,home
6,leftWing,4,Prestaraa-,ps5,299,0,0,5,500,0,21090,501,3,4,80.0,75.0,65.0,60,3600,2,0,0,0,0.0,0,6,0,0,1,6,18,14,77.78,1,0,0,-1,397,0,0,0,7,57.14,0.0,4,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,3,0.0,4,77.78,,,0,0,0,2.0,6.62,0.0,0.67,1,0.08,0.07,-0.02,leftWing,LW,4.1,4.7,0.3,4,110.0,0.12,7.3,3.7,24300469570328,4592,1004991743535,win,home
15,defenseMen,2,xElfpha,xbsx,5,0,0,5,500,0,21090,501,3,4,80.0,85.0,65.0,60,3600,2,0,0,0,0.0,0,10,0,0,0,4,30,24,80.0,0,0,0,-1,256,0,1,0,3,100.0,0.0,3,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,0.0,6,80.0,,,0,0,0,2.0,4.27,0.0,0.4,0,0.07,0.06,-0.1,leftDefense,LD,6.5,4.0,0.47,-2,115.0,0.05,6.4,2.7,24300469570328,4592,1005411055132,win,home
1,leftWing,4,Shrpiy,xbsx,46,0,0,5,501,1,4592,500,4,3,75.0,90.0,55.0,60,3600,0,0,0,0,0.0,0,10,2,0,1,6,16,10,62.5,0,0,1,1,204,0,2,0,3,100.0,66.67,3,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,66.67,6,62.5,,,0,0,0,2.0,3.4,66.67,0.4,0,0.08,0.09,-0.08,leftWing,LW,7.8,3.8,0.59,0,110.0,0.05,4.8,3.0,24300469570328,21090,331823540,loss,away
1,center,5,xLaffin,ps5,157,1,0,5,501,1,4592,500,4,3,80.0,65.0,75.0,60,3600,0,0,0,12,47.83,11,8,0,0,2,10,21,13,61.9,0,0,0,1,171,0,1,0,1,100.0,0.0,1,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,23,47.83,0,0.0,8,61.9,,,0,0,0,0.0,2.85,0.0,0.5,0,0.1,0.01,-0.03,center,C,5.6,4.6,0.0,6,110.0,0.02,4.1,2.6,24300469570328,21090,1560094666,loss,away
21,goalie,0,Old_Man_Fool,ps5,299,1,0,5,501,1,4592,500,4,3,80.0,65.0,45.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,1,0,4,4.0,0.0,0,0,0,0,0.79,15,19,0,0,0,,0,,0,,15.0,78.95,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,7.0,1.7,,0,95.0,0.0,0.0,1.2,24300469570328,21090,1737379932,loss,away
1,rightWing,3,xLandry-,ps5,299,0,0,5,501,1,4592,500,4,3,65.0,90.0,70.0,60,3600,2,0,0,0,0.0,0,12,1,0,6,5,11,8,72.73,0,2,0,1,255,0,0,0,8,75.0,16.67,6,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,2,16.67,3,72.73,,,0,1,1,3.0,4.25,12.5,0.42,-1,0.18,0.12,-0.02,rightWing,RW,8.8,4.0,0.71,-2,112.5,0.13,6.4,3.6,24300469570328,21090,1956494500,loss,away
15,defenseMen,2,MazzyGratteux,ps5,174,1,0,5,501,1,4592,500,4,3,65.0,80.0,40.0,59,3534,2,0,0,0,0.0,0,6,0,0,0,8,22,19,86.36,0,2,0,1,265,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,1,,3,86.36,,,0,1,1,2.03,4.49,0.0,0.0,-1,0.0,0.03,-0.1,leftDefense,LD,7.9,4.2,0.45,2,92.5,0.02,5.7,2.7,24300469570328,21090,1004293382350,loss,away
