player_id,player_name,detailed_position,war_value,offensive_war,defensive_war,teamplay_war,games_played,skgoals,skassists,skplusmin,avg_game_impact,war_per_game,points
348805280,John Bri I 7 I,leftWing,5.2763630625,11.21934,0.19770000000000001,9.0002,2,5,0,1,8.65,2.63818153125,5
473549866,Dxhlin,leftDefense,5.258392587499999,0.13874999999999998,0.7370000000000001,21.959999999999994,3,0,1,-7,6.833333333333333,1.7527975291666662,1
1007167602554,DEP0RT I31I,goalie,5.238569868749999,0.0,59.182524999999984,0.0,3,0,0,0,6.433333333333334,1.7461899562499996,0
1973201837,gio91502,goalie,5.226776756249998,0.0,67.86527499999997,0.0,3,0,0,0,8.1,1.7422589187499993,0
1005117215198,JoPascaleQC3,goalie,5.183758001249998,0.0,73.87902499999998,0.0,5,0,0,0,6.4,1.0367516002499997,0
1979404382,Hxisk,center,5.123705157499998,1.8275400000000002,0.030800000000000008,21.239999999999984,3,0,1,0,4.666666666666667,1.707901719166666,1
1176883773,JASON0914,leftWing,5.033108975,10.228900000000001,0.8099999999999999,14.618999999999996,5,4,4,-3,5.16,1.006621795,8
1831036757,ItzCarter--,rightDefense,4.9895775625,0.5905,1.9833,17.72,5,0,5,-4,7.6,0.9979155125,5
1005374732252,b_e11iot819,rightWing,4.986511562499999,8.922375,0.48,18.903799999999993,3,5,1,1,5.466666666666666,1.6621705208333328,6
213013207,LongRodRon,rightWing,4.923506700000001,7.706875000000001,0.35900000000000004,10.923199999999998,2,3,4,9,7.5,2.4617533500000004,7
1653636441,Chonzzy,leftWing,4.8382083,7.138890000000001,0.2212,10.559199999999999,2,4,4,6,8.4,2.41910415,8
885821045,Arkantxs,center,4.807100756333331,2.81061,0.3185,17.801999999999992,2,1,2,4,6.55,2.4035503781666656,3
1529903549,L0LCorbzzL3L,goalie,4.784536524999998,0.0,63.94847499999999,0.0,3,0,0,0,6.8999999999999995,1.5948455083333328,0
1823870703,malbom30,center,4.759061428999997,6.031665,0.6818,16.407999999999987,3,2,0,-7,5.3,1.5863538096666658,2
288572961,xMIMICm,rightDefense,4.6886096875,0.22475,0.6974,17.418,2,0,2,1,8.75,2.34430484375,2
1912963799,zRoasty-,goalie,4.673031824999998,0.0,62.53917499999997,0.0,3,0,0,0,7.233333333333333,1.5576772749999994,0
1004989075252,Snizzahh,rightDefense,4.6374107875,1.880125,1.0010000000000001,16.080000000000002,3,1,7,9,7.3999999999999995,1.5458035958333334,8
1004667025344,notusc-,leftWing,4.618593258333334,3.96616,0.4778,16.4738,3,1,7,0,5.866666666666667,1.5395310861111113,8
257817071,elsileD,rightDefense,4.511629304166666,1.4406250000000003,1.2463000000000002,15.293999999999999,5,3,2,-11,6.9,0.9023258608333332,5
1746666912,OptmI,leftDefense,4.422880249999997,0.54625,0.8789,17.21499999999999,3,0,5,-7,7.633333333333333,1.4742934166666657,5
